2370,51
2380,51
2390,51
2400,51
2410,51
2420,51
2430,51
2440,51
2450,39
2460,39
2470,39
2480,39
2490,39
2500,39
2510,39
2520,39
2530,39
2540,39
2550,39
2560,39
2570,39
2580,39
2590,39
2600,39
2610,39
2620,39
2630,39
2640,39
2650,39
2660,39
2670,39
2680,39
2690,39
2700,39
2710,39
2720,39
2730,39
2740,39
2750,39
2760,39
2770,39
2780,39
2790,39
2800,39
2810,36
2820,36
2830,36
2840,36
2850,36
2860,36
2870,36
2880,36
2890,36
2900,36
2910,36
2920,36
2930,36
2940,36
2950,36
2960,36
2970,36
2980,36
2990,36
3000,36
3010,36
3020,36
3030,36
3040,36
3050,36
3060,36
3070,36
3080,36
3090,36
3100,36
3110,30
3120,30
3130,30
3140,30
3150,30
3160,30
3170,30
3180,30
3190,30
3200,30
3210,30
3220,30
3230,30
3240,30
3250,30
3260,30
3270,30
3280,30
3290,30
3300,30
3310,30
3320,30
3330,30
3340,30
3350,30
3360,30
3370,30
3380,30
3390,30
3400,29
3410,29
3420,29
3430,29
3440,29
3450,29
3460,29
3470,29
3480,29
3490,29
3500,29
3510,29
3520,29
3530,29
3540,29
3550,29
3560,29
3570,29
3580,29
3590,29
3600,29
3610,29
3620,29
3630,29
3640,29
3650,29
3660,29
3670,29
3680,29
3690,29
3700,29
3710,29
3720,29
3730,29
3740,29
3750,29
3760,29
3770,29
3780,29
3790,29
3800,29
3810,29
3820,29
3830,29
3840,29
3850,29
3860,29
3870,29
3880,29
3890,29
3900,29
3910,29
3920,29
3930,29
3940,29
3950,29
3960,27
3970,27
3980,27
3990,27
4000,27
4010,27
4020,27
4030,27
4040,27
4050,27
4060,27
4070,27
4080,27
4090,27
4100,27
4110,27
4120,27
4130,27
4140,27
4150,27
4160,27
4170,27
4180,27
4190,27
4200,24
4210,24
4220,24
4230,24
4240,24
4250,24
4260,24
4270,24
4280,24
4290,24
4300,24
4310,24
4320,24
4330,24
4340,24
4350,24
4360,24
4370,24
4380,24
4390,24
4400,24
4410,24
4420,24
4430,23
4440,23
4450,23
4460,23
4470,23
4480,23
4490,23
4500,23
4510,23
4520,23
4530,23
4540,23
4550,23
4560,23
4570,23
4580,23
4590,23
4600,23
4610,23
4620,23
4630,23
4640,23
4650,22
4660,22
4670,22
4680,22
4690,22
4700,22
4710,22
4720,22
4730,22
4740,22
4750,22
4760,22
4770,22
4780,22
4790,22
4800,22
4810,22
4820,22
4830,22
4840,22
4850,22
4860,21
4870,21
4880,21
4890,21
4900,21
4910,21
4920,21
4930,21
4940,21
4950,21
4960,21
4970,21
4980,21
4990,21
5000,21
5010,21
5020,21
5030,21
5040,21
5050,21
5060,20
5070,20
5080,20
5090,20
5100,20
5110,20
5120,20
5130,20
5140,20
5150,20
5160,20
5170,20
5180,20
5190,20
5200,20
5210,20
5220,20
5230,20
5240,20
5250,19
5260,19
5270,19
5280,19
5290,19
5300,19
5310,19
5320,19
5330,19
5340,19
5350,19
5360,19
5370,19
5380,19
5390,19
5400,19
5410,19
5420,19
5430,18
5440,18
5450,18
5460,18
5470,18
5480,18
5490,18
5500,18
5510,18
5520,18
5530,18
5540,18
5550,18
5560,18
5570,18
5580,18
5590,18
5600,17
5610,17
5620,17
5630,17
5640,17
5650,17
5660,17
5670,17
5680,17
5690,17
5700,17
5710,17
5720,17
5730,17
5740,17
5750,17
5760,17
5770,17
5780,17
5790,17
5800,17
5810,17
5820,17
5830,17
5840,17
5850,17
5860,17
5870,17
5880,17
5890,17
5900,17
5910,17
5920,17
5930,16
5940,16
5950,16
5960,16
5970,16
5980,16
5990,16
6000,16
6010,16
6020,16
6030,16
6040,16
6050,16
6060,16
6070,16
6080,16
6090,16
6100,16
6110,16
6120,16
6130,16
6140,16
6150,16
6160,16
6170,16
6180,16
6190,16
6200,16
6210,16
6220,16
6230,16
6240,16
6250,16
6260,16
6270,16
6280,16
6290,16
6300,16
6310,16
6320,16
6330,16
6340,16
6350,16
6360,16
6370,16
6380,16
6390,16
6400,15
6410,15
6420,15
6430,15
6440,15
6450,15
6460,15
6470,15
6480,15
6490,15
6500,15
6510,15
6520,15
6530,15
6540,15
6550,15
6560,15
6570,15
6580,15
6590,15
6600,15
6610,15
6620,15
6630,15
6640,15
6650,15
6660,15
6670,15
6680,15
6690,15
6700,15
6710,15
6720,15
6730,15
6740,15
6750,15
6760,15
6770,15
6780,15
6790,15
6800,15
6810,15
6820,15
6830,13
6840,13
6850,13
6860,13
6870,13
6880,13
6890,13
6900,13
6910,13
6920,13
6930,13
6940,13
6950,13
6960,13
6970,14
6980,14
6990,14
7000,14
7010,14
7020,14
7030,14
7040,14
7050,14
7060,14
7070,14
7080,14
7090,14
7100,13
7110,13
7120,13
7130,13
7140,13
7150,13
7160,13
7170,13
7180,13
7190,13
7200,13
7210,13
7220,12
7230,12
7240,12
7250,12
7260,12
7270,12
7280,12
7290,12
7300,12
7310,12
7320,12
7330,12
7340,12
7350,13
7360,13
7370,13
7380,13
7390,13
7400,13
7410,13
7420,13
7430,13
7440,13
7450,13
7460,13
7470,12
7480,12
7490,12
7500,12
7510,12
7520,12
7530,12
7540,12
7550,12
7560,12
7570,12
7580,12
7590,12
7600,12
7610,12
7620,12
7630,12
7640,12
7650,12
7660,12
7670,12
7680,12
7690,12
7700,11
7710,11
7720,11
7730,11
7740,11
7750,11
7760,11
7770,11
7780,11
7790,11
7800,11
7810,11
7820,12
7830,12
7840,12
7850,12
7860,12
7870,12
7880,12
7890,12
7900,12
7910,12
7920,12
7930,11
7940,11
7950,11
7960,11
7970,11
7980,11
7990,11
8000,11
8010,11
8020,11
8030,11
8040,11
8050,11
8060,11
8070,11
8080,11
8090,11
8100,11
8110,11
8120,11
8130,11
8140,11
8150,11
8160,11
8170,11
8180,11
8190,11
8200,11
8210,11
8220,11
8230,11
8240,11
8250,10
8260,10
8270,10
8280,10
8290,10
8300,10
8310,10
8320,10
8330,10
8340,10
8350,10
8360,10
8370,10
8380,10
8390,10
8400,10
8410,10
8420,10
8430,10
8440,10
8450,10
8460,10
8470,10
8480,10
8490,10
8500,10
8510,10
8520,10
8530,10
8540,10
8550,10
8560,10
8570,10
8580,10
8590,10
8600,10
8610,10
8620,10
8630,10
8640,10
8650,10
8660,10
8670,10
8680,10
8690,10
8700,10
8710,10
8720,10
8730,10
8740,9
8750,9
8760,9
8770,9
8780,9
8790,9
8800,9
8810,9
8820,9
8830,9
8840,10
8850,10
8860,10
8870,10
8880,10
8890,10
8900,10
8910,10
8920,10
8930,9
8940,9
8950,9
8960,9
8970,9
8980,9
8990,9
9000,9
9010,9
9020,9
9030,9
9040,9
9050,9
9060,9
9070,9
9080,9
9090,9
9100,9
9110,9
9120,9
9130,9
9140,9
9150,9
9160,9
9170,9
9180,9
9190,8
9200,8
9210,8
9220,8
9230,8
9240,8
9250,8
9260,8
9270,8
9280,9
9290,9
9300,9
9310,9
9320,9
9330,9
9340,9
9350,9
9360,9
9370,9
9380,9
9390,9
9400,9
9410,9
9420,9
9430,9
9440,9
9450,8
9460,8
9470,8
9480,8
9490,8
9500,8
9510,8
9520,8
9530,8
9540,8
9550,8
9560,8
9570,8
9580,8
9590,8
9600,8
9610,8
9620,8
9630,8
9640,8
9650,8
9660,8
9670,8
9680,8
9690,8
9700,8
9710,8
9720,8
9730,8
9740,8
9750,8
9760,8
9770,8
9780,8
9790,8
9800,8
9810,8
9820,8
9830,8
9840,8
9850,8
9860,8
9870,8
9880,8
9890,8
9900,8
9910,8
9920,8
9930,8
9940,8
9950,8
9960,8
9970,8
9980,8
9990,8
10000,7
10010,7
10020,7
10030,7
10040,7
10050,7
10060,7
10070,7
10080,8
10090,8
10100,8
10110,8
10120,8
10130,8
10140,8
10150,7
10160,7
10170,7
10180,7
10190,7
10200,7
10210,7
10220,7
10230,7
10240,7
10250,7
10260,7
10270,7
10280,7
10290,7
10300,8
10310,8
10320,8
10330,8
10340,8
10350,8
10360,6
10370,6
10380,6
10390,6
10400,6
10410,6
10420,6
10430,7
10440,7
10450,7
10460,7
10470,7
10480,7
10490,7
10500,7
10510,7
10520,7
10530,7
10540,7
10550,7
10560,6
10570,6
10580,6
10590,6
10600,6
10610,6
10620,6
10630,7
10640,7
10650,7
10660,7
10670,7
10680,7
10690,7
10700,7
10710,7
10720,7
10730,7
10740,7
10750,7
10760,7
10770,7
10780,7
10790,7
10800,7
10810,7
10820,7
10830,7
10840,7
10850,7
10860,7
10870,7
10880,7
10890,7
10900,6
10910,6
10920,6
10930,6
10940,6
10950,6
10960,6
10970,7
10980,7
10990,7
11000,7
11010,7
11020,7
11030,6
11040,6
11050,6
11060,6
11070,6
11080,6
11090,6
11100,6
11110,6
11120,6
11130,6
11140,6
11150,6
11160,6
11170,6
11180,6
11190,6
11200,6
11210,6
11220,7
11230,7
11240,7
11250,7
11260,7
11270,7
11280,6
11290,6
11300,6
11310,6
11320,6
11330,6
11340,6
11350,6
11360,6
11370,6
11380,6
11390,5
11400,5
11410,5
11420,5
11430,5
11440,5
11450,6
11460,6
11470,6
11480,6
11490,6
11500,6
11510,6
11520,6
11530,6
11540,6
11550,6
11560,6
11570,6
11580,6
11590,6
11600,6
11610,6
11620,5
11630,5
11640,5
11650,5
11660,5
11670,5
11680,6
11690,6
11700,6
11710,6
11720,6
11730,5
11740,5
11750,5
11760,5
11770,5
11780,5
11790,5
11800,5
11810,5
11820,5
11830,5
11840,5
11850,5
11860,5
11870,5
11880,5
11890,5
11900,5
11910,5
11920,5
11930,5
11940,5
11950,5
11960,5
11970,5
11980,5
11990,5
12000,5
12010,5
12020,5
12030,5
12040,5
12050,5
12060,5
12070,5
12080,5
12090,5
12100,5
12110,5
12120,5
12130,5
12140,5
12150,5
12160,5
12170,5
12180,5
12190,5
12200,5
12210,5
12220,5
12230,5
12240,5
12250,5
12260,5
12270,5
12280,5
12290,5
12300,5
12310,5
12320,5
12330,5
12340,5
12350,5
12360,5
12370,4
12380,4
12390,4
12400,4
12410,4
12420,5
12430,5
12440,5
12450,5
12460,4
12470,4
12480,4
12490,4
12500,4
12510,5
12520,5
12530,5
12540,5
12550,4
12560,4
12570,4
12580,4
12590,4
12600,5
12610,5
12620,5
12630,5
12640,4
12650,4
12660,4
12670,4
12680,4
12690,5
12700,5
12710,5
12720,5
12730,4
12740,4
12750,4
12760,4
12770,4
12780,4
12790,4
12800,4
12810,4
12820,4
12830,4
12840,3
12850,3
12860,3
12870,3
12880,4
12890,4
12900,4
12910,4
12920,4
12930,4
12940,4
12950,4
12960,4
12970,5
12980,5
12990,5
13000,5
13010,4
13020,4
13030,4
13040,4
13050,4
13060,4
13070,4
13080,4
13090,4
13100,4
13110,4
13120,4
13130,4
13140,4
13150,4
13160,4
13170,4
13180,4
13190,4
13200,4
13210,4
13220,4
13230,4
13240,4
13250,4
13260,4
13270,4
13280,4
13290,4
13300,4
13310,4
13320,3
13330,3
13340,3
13350,3
13360,4
13370,4
13380,4
13390,4
13400,4
13410,4
13420,4
13430,3
13440,3
13450,3
13460,3
13470,4
13480,4
13490,4
13500,4
13510,4
13520,4
13530,4
13540,3
13550,3
13560,3
13570,3
13580,4
13590,4
13600,4
13610,3
13620,3
13630,3
13640,3
13650,3
13660,3
13670,3
13680,3
13690,3
13700,3
13710,4
13720,4
13730,4
13740,3
13750,3
13760,3
13770,3
13780,3
13790,3
13800,3
13810,3
13820,3
13830,3
13840,3
13850,3
13860,3
13870,3
13880,3
13890,3
13900,4
13910,4
13920,4
13930,3
13940,3
13950,3
13960,3
13970,3
13980,3
13990,3
14000,3
14010,3
14020,3
14030,3
14040,3
14050,3
14060,3
14070,3
14080,3
14090,3
14100,3
14110,3
14120,3
14130,3
14140,3
14150,3
14160,3
14170,3
14180,3
14190,3
14200,3
14210,3
14220,3
14230,3
14240,3
14250,3
14260,3
14270,3
14280,3
14290,3
14300,3
14310,2
14320,2
14330,2
14340,3
14350,3
14360,3
14370,3
14380,3
14390,3
14400,3
14410,3
14420,2
14430,2
14440,2
14450,3
14460,3
14470,3
14480,3
14490,3
14500,2
14510,2
14520,2
14530,3
14540,3
14550,2
14560,2
14570,2
14580,3
14590,3
14600,2
14610,2
14620,2
14630,3
14640,3
14650,2
14660,2
14670,2
14680,2
14690,2
14700,2
14710,2
14720,2
14730,2
14740,3
14750,3
14760,2
14770,2
14780,2
14790,3
14800,3
14810,2
14820,2
14830,2
14840,3
14850,3
14860,2
14870,2
14880,2
14890,3
14900,1
